date,outlet_id,daypart,tickets,items,revenue_sgd
2024-05-09,OUT-04,Evening,41,57,391.38
2024-05-10,OUT-04,Morning,65,90,425.06
2024-05-10,OUT-04,Midday,45,66,490.44
2024-05-10,OUT-04,Evening,49,77,499.8
2024-05-11,OUT-04,Morning,61,92,411.88
2024-05-11,OUT-04,Midday,41,59,492.93
2024-05-11,OUT-04,Evening,46,65,486.4
2024-05-12,OUT-04,Morning,57,83,381.92
2024-05-12,OUT-04,Midday,37,52,396.27
2024-05-12,OUT-04,Evening,44,64,458.24
2024-05-13,OUT-04,Morning,45,65,300.76
2024-05-13,OUT-04,Midday,31,43,357.34
2024-05-13,OUT-04,Evening,42,61,386.0
2024-05-14,OUT-04,Morning,34,51,238.28
2024-05-14,OUT-04,Midday,27,39,279.3
2024-05-14,OUT-04,Evening,34,51,315.12
2024-05-15,OUT-04,Morning,54,81,360.59
2024-05-15,OUT-04,Midday,30,46,357.23
2024-05-15,OUT-04,Evening,41,62,395.99
2024-05-16,OUT-04,Morning,65,100,432.3
2024-05-16,OUT-04,Midday,40,55,397.88
2024-05-16,OUT-04,Evening,54,76,475.35
2024-05-17,OUT-04,Morning,64,89,418.39
2024-05-17,OUT-04,Midday,45,67,524.49
2024-05-17,OUT-04,Evening,60,88,559.84
2024-05-18,OUT-04,Morning,65,94,393.5
2024-05-18,OUT-04,Midday,42,62,440.18
2024-05-18,OUT-04,Evening,54,78,509.85
2024-05-19,OUT-04,Morning,51,75,357.41
2024-05-19,OUT-04,Midday,36,51,371.46
2024-05-19,OUT-04,Evening,42,61,403.65
2024-05-20,OUT-04,Morning,48,74,304.3
2024-05-20,OUT-04,Midday,29,41,284.53
2024-05-20,OUT-04,Evening,33,51,321.29
2024-05-21,OUT-04,Morning,42,58,242.88
2024-05-21,OUT-04,Midday,28,36,297.85
2024-05-21,OUT-04,Evening,41,61,378.96
2024-05-22,OUT-04,Morning,33,47,195.54
2024-05-22,OUT-04,Midday,25,35,264.99
2024-05-22,OUT-04,Evening,25,36,246.76
2024-05-23,OUT-04,Morning,46,67,310.78
2024-05-23,OUT-04,Midday,29,43,301.46
2024-05-23,OUT-04,Evening,36,53,330.46
2024-05-24,OUT-04,Morning,56,83,360.47
2024-05-24,OUT-04,Midday,38,58,416.84
2024-05-24,OUT-04,Evening,47,65,489.52
2024-05-25,OUT-04,Morning,65,90,479.42
2024-05-25,OUT-04,Midday,47,69,512.51
2024-05-25,OUT-04,Evening,70,100,585.96
2024-05-26,OUT-04,Morning,57,83,401.69
2024-05-26,OUT-04,Midday,43,63,461.11
2024-05-26,OUT-04,Evening,50,73,472.35
2024-05-27,OUT-04,Morning,53,74,326.77
2024-05-27,OUT-04,Midday,36,54,350.72
2024-05-27,OUT-04,Evening,44,63,413.05
2024-05-28,OUT-04,Morning,56,88,376.96
2024-05-28,OUT-04,Midday,39,57,412.19
2024-05-28,OUT-04,Evening,45,65,430.25
2024-05-29,OUT-04,Morning,42,62,269.15
2024-05-29,OUT-04,Midday,28,43,300.04
2024-05-29,OUT-04,Evening,34,51,322.78
2024-05-30,OUT-04,Morning,55,79,353.79
2024-05-30,OUT-04,Midday,39,57,423.95
2024-05-30,OUT-04,Evening,49,70,439.19
2024-05-31,OUT-04,Morning,55,78,384.18
2024-05-31,OUT-04,Midday,38,57,408.25
2024-05-31,OUT-04,Evening,49,66,455.52
2024-06-01,OUT-04,Morning,73,110,498.76
2024-06-01,OUT-04,Midday,44,65,462.22
2024-06-01,OUT-04,Evening,53,80,529.99
2024-06-02,OUT-04,Morning,48,66,315.85
2024-06-02,OUT-04,Midday,36,54,377.99
2024-06-02,OUT-04,Evening,40,60,380.16
2024-06-03,OUT-04,Morning,51,73,340.17
2024-06-03,OUT-04,Midday,41,62,381.39
2024-06-03,OUT-04,Evening,46,64,440.31
2024-06-04,OUT-04,Morning,50,64,327.26
2024-06-04,OUT-04,Midday,41,59,440.95
2024-06-04,OUT-04,Evening,44,65,398.84
2024-06-05,OUT-04,Morning,41,57,272.6
2024-06-05,OUT-04,Midday,32,48,329.7
2024-06-05,OUT-04,Evening,37,54,336.71
2024-06-06,OUT-04,Morning,47,65,290.1
2024-06-06,OUT-04,Midday,31,44,331.08
2024-06-06,OUT-04,Evening,38,52,340.4
2024-06-07,OUT-04,Morning,59,80,392.79
2024-06-07,OUT-04,Midday,34,48,367.21
2024-06-07,OUT-04,Evening,43,60,402.15
2024-06-08,OUT-04,Morning,61,87,380.07
2024-06-08,OUT-04,Midday,43,58,440.17
2024-06-08,OUT-04,Evening,54,74,519.75
2024-06-09,OUT-04,Morning,51,73,347.06
2024-06-09,OUT-04,Midday,44,63,478.86
2024-06-09,OUT-04,Evening,48,73,487.21
2024-06-10,OUT-04,Morning,45,61,299.68
2024-06-10,OUT-04,Midday,41,60,421.22
2024-06-10,OUT-04,Evening,45,67,427.39
2024-06-11,OUT-04,Morning,52,79,346.25
2024-06-11,OUT-04,Midday,41,61,415.6
2024-06-11,OUT-04,Evening,47,66,433.02
2024-06-12,OUT-04,Morning,53,75,336.77
2024-06-12,OUT-04,Midday,39,62,416.64
2024-06-12,OUT-04,Evening,56,81,471.76
2024-06-13,OUT-04,Morning,49,74,326.75
2024-06-13,OUT-04,Midday,32,47,353.6
2024-06-13,OUT-04,Evening,38,57,358.4
2024-06-14,OUT-04,Morning,66,97,421.99
2024-06-14,OUT-04,Midday,43,57,431.12
2024-06-14,OUT-04,Evening,47,61,454.85
2024-06-15,OUT-04,Morning,61,82,384.68
2024-06-15,OUT-04,Midday,35,50,368.82
2024-06-15,OUT-04,Evening,46,67,438.51
2024-06-16,OUT-04,Morning,48,68,326.28
2024-06-16,OUT-04,Midday,30,46,312.97
2024-06-16,OUT-04,Evening,32,45,314.65
2024-06-17,OUT-04,Morning,44,66,280.69
2024-06-17,OUT-04,Midday,34,47,344.02
2024-06-17,OUT-04,Evening,36,52,338.56
2024-06-18,OUT-04,Morning,52,75,352.11
2024-06-18,OUT-04,Midday,35,50,339.91
2024-06-18,OUT-04,Evening,50,75,448.89
2024-06-19,OUT-04,Morning,43,61,289.53
2024-06-19,OUT-04,Midday,33,47,330.41
2024-06-19,OUT-04,Evening,36,52,349.05
2024-06-20,OUT-04,Morning,48,71,341.46
2024-06-20,OUT-04,Midday,41,63,434.45
2024-06-20,OUT-04,Evening,51,81,465.95
2024-06-21,OUT-04,Morning,74,108,458.7
2024-06-21,OUT-04,Midday,49,69,520.1
2024-06-21,OUT-04,Evening,53,75,543.43
2024-06-22,OUT-04,Morning,61,87,420.53
2024-06-22,OUT-04,Midday,49,75,525.62
2024-06-22,OUT-04,Evening,53,81,522.48
2024-06-23,OUT-04,Morning,54,79,354.36
2024-06-23,OUT-04,Midday,41,56,425.69
2024-06-23,OUT-04,Evening,53,79,508.65
2024-06-24,OUT-04,Morning,46,72,288.46
2024-06-24,OUT-04,Midday,28,41,297.19
2024-06-24,OUT-04,Evening,36,53,347.63
2024-06-25,OUT-04,Morning,51,77,335.43
2024-06-25,OUT-04,Midday,33,45,347.84
2024-06-25,OUT-04,Evening,44,63,392.11
2024-06-26,OUT-04,Morning,62,94,389.14
2024-06-26,OUT-04,Midday,38,55,410.25
2024-06-26,OUT-04,Evening,55,84,475.92
2024-06-27,OUT-04,Morning,50,69,324.22
2024-06-27,OUT-04,Midday,36,53,355.96
2024-06-27,OUT-04,Evening,40,57,392.65
2024-06-28,OUT-04,Morning,47,69,328.19
2024-06-28,OUT-04,Midday,36,52,416.92
2024-06-28,OUT-04,Evening,42,56,400.61
2024-06-29,OUT-04,Morning,60,89,391.13
2024-06-29,OUT-04,Midday,46,65,498.65
2024-06-29,OUT-04,Evening,55,78,511.49
2024-06-30,OUT-04,Morning,51,76,340.36
2024-06-30,OUT-04,Midday,38,53,386.7
2024-06-30,OUT-04,Evening,39,58,372.68
2024-07-01,OUT-04,Morning,44,64,282.16
2024-07-01,OUT-04,Midday,31,48,334.8
2024-07-01,OUT-04,Evening,36,50,314.84
2024-07-02,OUT-04,Morning,39,56,281.21
2024-07-02,OUT-04,Midday,29,42,328.16
2024-07-02,OUT-04,Evening,35,55,322.95
2024-07-03,OUT-04,Morning,51,73,345.35
2024-07-03,OUT-04,Midday,36,52,377.96
2024-07-03,OUT-04,Evening,47,69,420.0
2024-07-04,OUT-04,Morning,54,75,359.42
2024-07-04,OUT-04,Midday,33,47,369.66
2024-07-04,OUT-04,Evening,56,81,495.61
2024-07-05,OUT-04,Morning,58,78,370.16
2024-07-05,OUT-04,Midday,38,51,412.54
2024-07-05,OUT-04,Evening,46,69,414.65
2024-07-06,OUT-04,Morning,74,105,486.81
2024-07-06,OUT-04,Midday,44,66,478.05
2024-07-06,OUT-04,Evening,57,81,503.86
2024-07-07,OUT-04,Morning,44,67,306.95
2024-07-07,OUT-04,Midday,37,53,415.44
2024-07-07,OUT-04,Evening,50,69,482.2
2024-07-08,OUT-04,Morning,55,81,344.14
2024-07-08,OUT-04,Midday,36,51,414.69
2024-07-08,OUT-04,Evening,34,51,324.84
2024-07-09,OUT-04,Morning,57,84,336.18
2024-07-09,OUT-04,Midday,37,54,440.86
2024-07-09,OUT-04,Evening,44,59,407.5
2024-07-10,OUT-04,Morning,50,74,339.6
2024-07-10,OUT-04,Midday,31,43,333.69
2024-07-10,OUT-04,Evening,47,68,430.26
2024-07-11,OUT-04,Morning,44,62,278.18
2024-07-11,OUT-04,Midday,33,46,358.3
2024-07-11,OUT-04,Evening,45,69,412.91
2024-07-12,OUT-04,Morning,51,79,363.04
2024-07-12,OUT-04,Midday,36,51,355.44
2024-07-12,OUT-04,Evening,47,68,414.33
2024-07-13,OUT-04,Morning,77,115,498.37
2024-07-13,OUT-04,Midday,57,82,592.04
2024-07-13,OUT-04,Evening,79,117,707.81
2024-07-14,OUT-04,Morning,84,128,539.58
2024-07-14,OUT-04,Midday,54,82,571.88
2024-07-14,OUT-04,Evening,63,89,612.94
2024-07-15,OUT-04,Morning,46,68,316.92
2024-07-15,OUT-04,Midday,36,48,387.62
2024-07-15,OUT-04,Evening,47,63,466.96
2024-07-16,OUT-04,Morning,41,65,277.58
2024-07-16,OUT-04,Midday,35,53,335.89
2024-07-16,OUT-04,Evening,38,58,369.3
2024-07-17,OUT-04,Morning,45,69,323.45
2024-07-17,OUT-04,Midday,37,50,383.88
2024-07-17,OUT-04,Evening,43,59,384.27
2024-07-18,OUT-04,Morning,49,70,316.56
2024-07-18,OUT-04,Midday,37,50,394.03
2024-07-18,OUT-04,Evening,46,69,402.39
2024-07-19,OUT-04,Morning,41,55,290.18
2024-07-19,OUT-04,Midday,40,58,390.31
2024-07-19,OUT-04,Evening,39,54,370.59
2024-07-20,OUT-04,Morning,55,78,352.06
2024-07-20,OUT-04,Midday,41,61,417.95
2024-07-20,OUT-04,Evening,48,69,484.6
2024-07-21,OUT-04,Morning,52,74,368.06
2024-07-21,OUT-04,Midday,51,74,526.88
2024-07-21,OUT-04,Evening,52,79,494.21
2024-07-22,OUT-04,Morning,56,89,360.66
2024-07-22,OUT-04,Midday,37,50,403.45
2024-07-22,OUT-04,Evening,44,63,455.36
2024-07-23,OUT-04,Morning,42,64,288.37
2024-07-23,OUT-04,Midday,25,36,289.86
2024-07-23,OUT-04,Evening,41,60,360.78
2024-07-24,OUT-04,Morning,51,70,342.26
2024-07-24,OUT-04,Midday,31,45,329.88
2024-07-24,OUT-04,Evening,38,59,361.65
2024-07-25,OUT-04,Morning,52,78,367.65
2024-07-25,OUT-04,Midday,36,50,372.33
2024-07-25,OUT-04,Evening,47,66,423.84
2024-07-26,OUT-04,Morning,63,92,408.56
2024-07-26,OUT-04,Midday,45,60,463.15
2024-07-26,OUT-04,Evening,51,76,473.11
2024-07-27,OUT-04,Morning,63,87,393.92
2024-07-27,OUT-04,Midday,37,49,419.88
2024-07-27,OUT-04,Evening,51,73,469.78
2024-07-28,OUT-04,Morning,58,85,338.1
2024-07-28,OUT-04,Midday,38,53,397.27
2024-07-28,OUT-04,Evening,43,63,406.16
2024-07-29,OUT-04,Morning,53,82,347.55
2024-07-29,OUT-04,Midday,40,54,417.19
2024-07-29,OUT-04,Evening,46,63,412.84
2024-07-30,OUT-04,Morning,52,77,351.71
2024-07-30,OUT-04,Midday,34,51,364.58
2024-07-30,OUT-04,Evening,45,66,436.12
2024-07-31,OUT-04,Morning,49,74,330.07
2024-07-31,OUT-04,Midday,31,43,348.47
2024-07-31,OUT-04,Evening,44,61,410.99
2024-08-01,OUT-04,Morning,46,64,328.08
2024-08-01,OUT-04,Midday,38,53,403.59
2024-08-01,OUT-04,Evening,49,71,447.22
2024-08-02,OUT-04,Morning,62,94,412.39
2024-08-02,OUT-04,Midday,45,70,475.8
2024-08-02,OUT-04,Evening,48,69,460.8
2024-08-03,OUT-04,Morning,75,107,482.34
2024-08-03,OUT-04,Midday,54,78,546.12
2024-08-03,OUT-04,Evening,54,83,535.4
2024-08-04,OUT-04,Morning,54,79,372.63
2024-08-04,OUT-04,Midday,42,61,453.94
2024-08-04,OUT-04,Evening,46,65,428.34
2024-08-05,OUT-04,Morning,58,87,393.17
2024-08-05,OUT-04,Midday,49,76,447.06
2024-08-05,OUT-04,Evening,46,68,397.08
2024-08-06,OUT-04,Morning,55,81,351.2
2024-08-06,OUT-04,Midday,38,53,385.53
2024-08-06,OUT-04,Evening,44,59,420.93
2024-08-07,OUT-04,Morning,46,63,307.19
2024-08-07,OUT-04,Midday,35,49,380.25
2024-08-07,OUT-04,Evening,44,66,388.89
2024-08-08,OUT-04,Morning,56,76,360.26
2024-08-08,OUT-04,Midday,42,65,420.72
2024-08-08,OUT-04,Evening,47,66,438.04
2024-08-09,OUT-04,Morning,45,66,308.76
2024-08-09,OUT-04,Midday,31,43,323.91
2024-08-09,OUT-04,Evening,42,61,408.22
2024-08-10,OUT-04,Morning,70,97,495.93
2024-08-10,OUT-04,Midday,58,83,616.86
2024-08-10,OUT-04,Evening,72,108,650.51
2024-08-11,OUT-04,Morning,59,90,401.77
2024-08-11,OUT-04,Midday,45,63,488.2
2024-08-11,OUT-04,Evening,54,80,508.44
2024-08-12,OUT-04,Morning,42,63,257.46
2024-08-12,OUT-04,Midday,27,37,289.16
2024-08-12,OUT-04,Evening,33,49,301.99
2024-08-13,OUT-04,Morning,44,64,292.8
2024-08-13,OUT-04,Midday,34,48,338.64
2024-08-13,OUT-04,Evening,41,64,392.08
2024-08-14,OUT-04,Morning,43,61,299.25
2024-08-14,OUT-04,Midday,33,45,314.93
2024-08-14,OUT-04,Evening,36,52,320.04
2024-08-15,OUT-04,Morning,51,72,325.02
2024-08-15,OUT-04,Midday,42,60,418.41
2024-08-15,OUT-04,Evening,40,60,405.32
2024-08-16,OUT-04,Morning,55,80,368.54
2024-08-16,OUT-04,Midday,35,53,387.54
2024-08-16,OUT-04,Evening,53,82,495.01
2024-08-17,OUT-04,Morning,80,118,549.71
2024-08-17,OUT-04,Midday,57,80,613.14
2024-08-17,OUT-04,Evening,57,78,527.89
2024-08-18,OUT-04,Morning,59,90,376.63
2024-08-18,OUT-04,Midday,42,59,432.25
2024-08-18,OUT-04,Evening,52,74,456.13
2024-08-19,OUT-04,Morning,41,61,272.56
2024-08-19,OUT-04,Midday,32,43,349.05
2024-08-19,OUT-04,Evening,46,68,365.43
2024-08-20,OUT-04,Morning,53,78,335.68
2024-08-20,OUT-04,Midday,36,54,372.1
2024-08-20,OUT-04,Evening,41,61,378.63
2024-08-21,OUT-04,Morning,59,85,352.57
2024-08-21,OUT-04,Midday,41,58,401.67
2024-08-21,OUT-04,Evening,45,66,412.59
2024-08-22,OUT-04,Morning,54,74,333.06
2024-08-22,OUT-04,Midday,38,55,386.8
2024-08-22,OUT-04,Evening,39,56,377.34
2024-08-23,OUT-04,Morning,49,72,319.37
2024-08-23,OUT-04,Midday,34,49,337.46
2024-08-23,OUT-04,Evening,42,62,379.51
2024-08-24,OUT-04,Morning,76,112,495.03
2024-08-24,OUT-04,Midday,63,92,595.28
2024-08-24,OUT-04,Evening,76,110,611.51
2024-08-25,OUT-04,Morning,74,109,452.71
2024-08-25,OUT-04,Midday,45,60,454.75
2024-08-25,OUT-04,Evening,50,68,489.12
2024-08-26,OUT-04,Morning,41,60,270.9
2024-08-26,OUT-04,Midday,31,45,322.27
2024-08-26,OUT-04,Evening,38,54,340.29
2024-08-27,OUT-04,Morning,44,62,292.64
2024-08-27,OUT-04,Midday,28,40,309.82
2024-08-27,OUT-04,Evening,39,60,341.49
2024-08-28,OUT-04,Morning,55,79,350.48
2024-08-28,OUT-04,Midday,45,63,450.66
2024-08-28,OUT-04,Evening,44,63,451.55
2024-08-29,OUT-04,Morning,45,66,340.0
2024-08-29,OUT-04,Midday,25,36,292.25
2024-08-29,OUT-04,Evening,44,58,421.48
2024-08-30,OUT-04,Morning,58,83,413.0
2024-08-30,OUT-04,Midday,46,68,476.03
2024-08-30,OUT-04,Evening,58,84,508.24
2024-08-31,OUT-04,Morning,75,114,447.19
2024-08-31,OUT-04,Midday,57,78,588.88
2024-08-31,OUT-04,Evening,64,96,598.03
2024-09-01,OUT-04,Morning,62,86,430.62
2024-09-01,OUT-04,Midday,45,62,464.79
2024-09-01,OUT-04,Evening,59,90,558.92
2024-09-02,OUT-04,Morning,45,66,297.15
2024-09-02,OUT-04,Midday,28,38,304.3
2024-09-02,OUT-04,Evening,34,50,329.8
2024-09-03,OUT-04,Morning,48,68,303.08
2024-09-03,OUT-04,Midday,39,56,373.44
2024-09-03,OUT-04,Evening,46,68,413.64
2024-09-04,OUT-04,Morning,54,75,348.15
2024-09-04,OUT-04,Midday,38,53,403.47
2024-09-04,OUT-04,Evening,49,75,456.62
2024-09-05,OUT-04,Morning,70,98,450.08
2024-09-05,OUT-04,Midday,48,67,488.29
2024-09-05,OUT-04,Evening,51,76,473.1
2024-09-06,OUT-04,Morning,71,103,440.28
2024-09-06,OUT-04,Midday,43,61,458.52
2024-09-06,OUT-04,Evening,57,81,505.63
2024-09-07,OUT-04,Morning,58,81,362.42
2024-09-07,OUT-04,Midday,39,55,419.17
2024-09-07,OUT-04,Evening,45,62,412.49
2024-09-08,OUT-04,Morning,69,102,428.35
2024-09-08,OUT-04,Midday,42,61,419.3
2024-09-08,OUT-04,Evening,63,89,543.88
2024-09-09,OUT-04,Morning,39,58,278.67
2024-09-09,OUT-04,Midday,30,46,316.27
2024-09-09,OUT-04,Evening,37,54,336.03
2024-09-10,OUT-04,Morning,44,67,298.92
2024-09-10,OUT-04,Midday,30,46,310.81
2024-09-10,OUT-04,Evening,41,57,384.79
2024-09-11,OUT-04,Morning,50,71,316.43
2024-09-11,OUT-04,Midday,33,47,345.02
2024-09-11,OUT-04,Evening,41,58,399.45
2024-09-12,OUT-04,Morning,52,79,348.28
2024-09-12,OUT-04,Midday,30,46,348.04
2024-09-12,OUT-04,Evening,49,74,448.93
2024-09-13,OUT-04,Morning,66,102,397.74
2024-09-13,OUT-04,Midday,50,74,507.88
2024-09-13,OUT-04,Evening,44,61,451.48
2024-09-14,OUT-04,Morning,59,85,396.59
2024-09-14,OUT-04,Midday,41,56,448.1
2024-09-14,OUT-04,Evening,54,80,517.25
2024-09-15,OUT-04,Morning,61,86,388.34
2024-09-15,OUT-04,Midday,48,73,492.12
2024-09-15,OUT-04,Evening,58,88,505.56
2024-09-16,OUT-04,Morning,44,62,291.35
2024-09-16,OUT-04,Midday,30,43,309.68
2024-09-16,OUT-04,Evening,34,48,313.36
2024-09-17,OUT-04,Morning,55,77,358.93
2024-09-17,OUT-04,Midday,40,59,424.19
2024-09-17,OUT-04,Evening,46,65,423.86
2024-09-18,OUT-04,Morning,47,63,315.76
2024-09-18,OUT-04,Midday,37,57,431.33
2024-09-18,OUT-04,Evening,56,83,476.81
2024-09-19,OUT-04,Morning,49,73,319.62
2024-09-19,OUT-04,Midday,31,47,334.84
2024-09-19,OUT-04,Evening,35,52,349.39
2024-09-20,OUT-04,Morning,71,101,442.4
2024-09-20,OUT-04,Midday,44,69,493.0
2024-09-20,OUT-04,Evening,57,78,522.46
2024-09-21,OUT-04,Morning,77,110,486.12
2024-09-21,OUT-04,Midday,52,77,545.6
2024-09-21,OUT-04,Evening,63,93,560.95
2024-09-22,OUT-04,Morning,54,72,390.25
2024-09-22,OUT-04,Midday,36,51,401.9
2024-09-22,OUT-04,Evening,44,60,472.62
2024-09-23,OUT-04,Morning,60,92,372.35
2024-09-23,OUT-04,Midday,41,59,398.96
2024-09-23,OUT-04,Evening,47,69,429.06
2024-09-24,OUT-04,Morning,43,60,278.83
2024-09-24,OUT-04,Midday,34,51,366.9
2024-09-24,OUT-04,Evening,34,46,320.16
2024-09-25,OUT-04,Morning,52,72,310.26
2024-09-25,OUT-04,Midday,30,43,342.6
2024-09-25,OUT-04,Evening,40,66,350.91
2024-09-26,OUT-04,Morning,58,83,359.46
2024-09-26,OUT-04,Midday,39,57,383.71
2024-09-26,OUT-04,Evening,39,58,356.68
2024-09-27,OUT-04,Morning,61,86,417.4
2024-09-27,OUT-04,Midday,47,71,490.17
2024-09-27,OUT-04,Evening,45,64,456.87
2024-09-28,OUT-04,Morning,66,95,445.01
2024-09-28,OUT-04,Midday,57,78,565.62
2024-09-28,OUT-04,Evening,49,71,500.24
2024-09-29,OUT-04,Morning,63,92,405.49
2024-09-29,OUT-04,Midday,42,63,438.82
2024-09-29,OUT-04,Evening,46,66,426.05
2024-09-30,OUT-04,Morning,56,83,377.89
2024-09-30,OUT-04,Midday,37,56,409.69
2024-09-30,OUT-04,Evening,47,67,444.74
2024-10-01,OUT-04,Morning,50,71,353.86
2024-10-01,OUT-04,Midday,32,46,328.79
2024-10-01,OUT-04,Evening,50,71,451.14
2024-10-02,OUT-04,Morning,45,61,285.96
2024-10-02,OUT-04,Midday,32,42,349.41
2024-10-02,OUT-04,Evening,45,63,388.78
2024-10-03,OUT-04,Morning,51,75,320.72
2024-10-03,OUT-04,Midday,46,64,432.17
2024-10-03,OUT-04,Evening,46,66,426.9
2024-10-04,OUT-04,Morning,68,98,458.75
2024-10-04,OUT-04,Midday,43,62,453.32
2024-10-04,OUT-04,Evening,58,89,517.84
2024-10-05,OUT-04,Morning,70,108,459.54
2024-10-05,OUT-04,Midday,46,67,522.21
2024-10-05,OUT-04,Evening,51,70,521.3
2024-10-06,OUT-04,Morning,65,91,405.1
2024-10-06,OUT-04,Midday,42,63,442.27
2024-10-06,OUT-04,Evening,55,78,515.04
2024-10-07,OUT-04,Morning,48,73,315.12
2024-10-07,OUT-04,Midday,31,45,363.38
2024-10-07,OUT-04,Evening,44,66,431.51
2024-10-08,OUT-04,Morning,49,72,324.54
2024-10-08,OUT-04,Midday,33,46,359.06
2024-10-08,OUT-04,Evening,42,61,411.38
2024-10-09,OUT-04,Morning,57,81,374.11
2024-10-09,OUT-04,Midday,41,64,430.86
2024-10-09,OUT-04,Evening,49,74,472.57
2024-10-10,OUT-04,Morning,55,81,347.95
2024-10-10,OUT-04,Midday,31,42,354.35
2024-10-10,OUT-04,Evening,41,60,405.52
2024-10-11,OUT-04,Morning,62,91,420.71
2024-10-11,OUT-04,Midday,47,71,491.76
2024-10-11,OUT-04,Evening,62,87,519.14
2024-10-12,OUT-04,Morning,67,94,412.62
2024-10-12,OUT-04,Midday,43,64,454.78
2024-10-12,OUT-04,Evening,54,82,471.68
2024-10-13,OUT-04,Morning,57,81,346.86
2024-10-13,OUT-04,Midday,39,59,401.1
2024-10-13,OUT-04,Evening,40,58,378.47
2024-10-14,OUT-04,Morning,61,88,416.37
2024-10-14,OUT-04,Midday,42,62,443.97
2024-10-14,OUT-04,Evening,49,75,472.1
2024-10-15,OUT-04,Morning,51,79,314.55
2024-10-15,OUT-04,Midday,33,45,324.06
2024-10-15,OUT-04,Evening,34,52,335.54
2024-10-16,OUT-04,Morning,42,61,284.23
2024-10-16,OUT-04,Midday,27,39,289.04
2024-10-16,OUT-04,Evening,40,57,371.03
2024-10-17,OUT-04,Morning,52,76,336.35
2024-10-17,OUT-04,Midday,34,51,359.21
2024-10-17,OUT-04,Evening,53,73,470.92
2024-10-18,OUT-04,Morning,62,96,466.44
2024-10-18,OUT-04,Midday,33,47,364.28
2024-10-18,OUT-04,Evening,51,77,479.08
2024-10-19,OUT-04,Morning,63,86,398.66
2024-10-19,OUT-04,Midday,38,56,401.46
2024-10-19,OUT-04,Evening,56,78,516.7
2024-10-20,OUT-04,Morning,64,95,421.7
2024-10-20,OUT-04,Midday,38,54,408.19
2024-10-20,OUT-04,Evening,44,65,416.29
2024-10-21,OUT-04,Morning,48,68,300.98
2024-10-21,OUT-04,Midday,32,49,332.8
2024-10-21,OUT-04,Evening,35,48,344.23
2024-10-22,OUT-04,Morning,57,87,359.55
2024-10-22,OUT-04,Midday,38,58,381.1
2024-10-22,OUT-04,Evening,37,51,344.67
2024-10-23,OUT-04,Morning,59,87,381.31
2024-10-23,OUT-04,Midday,40,61,425.31
2024-10-23,OUT-04,Evening,49,70,457.77
2024-10-24,OUT-04,Morning,63,93,387.96
2024-10-24,OUT-04,Midday,30,41,382.69
2024-10-24,OUT-04,Evening,44,60,439.13
2024-10-25,OUT-04,Morning,59,78,361.64
2024-10-25,OUT-04,Midday,47,70,458.5
2024-10-25,OUT-04,Evening,46,67,426.67
2024-10-26,OUT-04,Morning,70,97,491.62
2024-10-26,OUT-04,Midday,47,67,519.19
2024-10-26,OUT-04,Evening,53,76,524.18
2024-10-27,OUT-04,Morning,59,84,389.47
2024-10-27,OUT-04,Midday,38,58,436.56
2024-10-27,OUT-04,Evening,51,78,467.36
2024-10-28,OUT-04,Morning,54,81,379.42
2024-10-28,OUT-04,Midday,45,63,468.94
2024-10-28,OUT-04,Evening,56,82,486.93
2024-10-29,OUT-04,Morning,47,66,311.06
2024-10-29,OUT-04,Midday,33,46,356.19
2024-10-29,OUT-04,Evening,43,70,402.27
2024-10-30,OUT-04,Morning,48,66,311.43
2024-10-30,OUT-04,Midday,34,46,367.64
2024-10-30,OUT-04,Evening,43,64,401.17
2024-10-31,OUT-04,Morning,39,53,269.23
2024-10-31,OUT-04,Midday,27,37,294.42
2024-10-31,OUT-04,Evening,32,45,295.37
2024-11-01,OUT-04,Morning,81,124,557.82
2024-11-01,OUT-04,Midday,59,86,589.86
2024-11-01,OUT-04,Evening,68,91,588.18
2024-11-02,OUT-04,Morning,65,93,417.44
2024-11-02,OUT-04,Midday,52,74,541.69
2024-11-02,OUT-04,Evening,58,84,531.62
2024-11-03,OUT-04,Morning,66,97,451.88
2024-11-03,OUT-04,Midday,40,58,438.22
2024-11-03,OUT-04,Evening,58,86,562.62
2024-11-04,OUT-04,Morning,53,80,328.28
2024-11-04,OUT-04,Midday,39,59,410.57
2024-11-04,OUT-04,Evening,44,66,433.67
2024-11-05,OUT-04,Morning,62,90,404.1
2024-11-05,OUT-04,Midday,48,70,512.39
2024-11-05,OUT-04,Evening,49,77,443.1
2024-11-06,OUT-04,Morning,53,71,367.2
2024-11-06,OUT-04,Midday,42,59,414.76
2024-11-06,OUT-04,Evening,51,75,497.4
2024-11-07,OUT-04,Morning,50,73,337.93
2024-11-07,OUT-04,Midday,38,55,383.11
2024-11-07,OUT-04,Evening,45,63,408.06
2024-11-08,OUT-04,Morning,53,83,356.49
2024-11-08,OUT-04,Midday,41,58,427.95
2024-11-08,OUT-04,Evening,56,80,473.17
2024-11-09,OUT-04,Morning,56,80,376.58
2024-11-09,OUT-04,Midday,42,66,450.75
2024-11-09,OUT-04,Evening,47,69,412.46
2024-11-10,OUT-04,Morning,58,88,374.81
2024-11-10,OUT-04,Midday,36,57,399.52
2024-11-10,OUT-04,Evening,48,68,503.1
2024-11-11,OUT-04,Morning,40,60,297.15
2024-11-11,OUT-04,Midday,31,46,314.26
